t,x,y,psi,u,v,r,tau_u,tau_v,tau_r,current_x,current_y
316.7798590660095,0.961091300615579,0.0,0.0,6.191779504228013e-11,0.0,0.0,-22.209999997990753,0.0,0.0,1.0,0.0
316.7895267009735,0.9610913006161967,0.0,0.0,6.162097103899529e-11,0.0,0.0,-22.20999999800976,0.0,0.0,1.0,0.0
316.7998971939087,0.9610913006168115,0.0,0.0,6.133111697232088e-11,0.0,0.0,-22.20999999800976,0.0,0.0,1.0,0.0
316.80994963645935,0.9610913006174233,0.0,0.0,6.103709996114756e-11,0.0,0.0,-22.209999998028625,0.0,0.0,1.0,0.0
316.81975746154785,0.9610913006180323,0.0,0.0,6.07499863602795e-11,0.0,0.0,-22.209999998028625,0.0,0.0,1.0,0.0
316.82974767684937,0.9610913006186383,0.0,0.0,6.045875335307035e-11,0.0,0.0,-22.20999999804731,0.0,0.0,1.0,0.0
316.8403425216675,0.9610913006192415,0.0,0.0,6.017435862308237e-11,0.0,0.0,-22.20999999804731,0.0,0.0,1.0,0.0
316.84971833229065,0.9610913006198418,0.0,0.0,5.988587966558482e-11,0.0,0.0,-22.209999998065822,0.0,0.0,1.0,0.0
316.8595139980316,0.9610913006204392,0.0,0.0,5.960417350391907e-11,0.0,0.0,-22.209999998065822,0.0,0.0,1.0,0.0
316.86947202682495,0.9610913006210339,0.0,0.0,5.931844476477523e-11,0.0,0.0,-22.20999999808412,0.0,0.0,1.0,0.0
316.87945199012756,0.9610913006216256,0.0,0.0,5.903942473329485e-11,0.0,0.0,-22.20999999808412,0.0,0.0,1.0,0.0
316.8896253108978,0.9610913006222146,0.0,0.0,5.87564005845153e-11,0.0,0.0,-22.209999998102276,0.0,0.0,1.0,0.0
316.8996036052704,0.9610913006228008,0.0,0.0,5.848002070692565e-11,0.0,0.0,-22.209999998102276,0.0,0.0,1.0,0.0
316.9096875190735,0.9610913006233842,0.0,0.0,5.819967398069993e-11,0.0,0.0,-22.209999998120264,0.0,0.0,1.0,0.0
316.91954946517944,0.9610913006239649,0.0,0.0,5.7925911965464175e-11,0.0,0.0,-22.209999998120264,0.0,0.0,1.0,0.0
316.92966651916504,0.9610913006245427,0.0,0.0,5.7648209921097584e-11,0.0,0.0,-22.209999998138095,0.0,0.0,1.0,0.0
316.93960881233215,0.9610913006251178,0.0,0.0,5.737702815124738e-11,0.0,0.0,-22.209999998138095,0.0,0.0,1.0,0.0
316.94993710517883,0.9610913006256903,0.0,0.0,5.710197357518202e-11,0.0,0.0,-22.20999999815571,0.0,0.0,1.0,0.0
316.95974612236023,0.9610913006262599,0.0,0.0,5.683337762360156e-11,0.0,0.0,-22.20999999815571,0.0,0.0,1.0,0.0
316.9696035385132,0.9610913006268269,0.0,0.0,5.656092384293224e-11,0.0,0.0,-22.209999998173195,0.0,0.0,1.0,0.0
316.97948718070984,0.9610913006273912,0.0,0.0,5.6294865295190017e-11,0.0,0.0,-22.209999998173195,0.0,0.0,1.0,0.0
316.98954939842224,0.9610913006279528,0.0,0.0,5.6024978176001e-11,0.0,0.0,-22.20999999819053,0.0,0.0,1.0,0.0
